app,rating,title,content,version,author
蚂蚁阿福,4,不错,好用,1.1.0,你会说他
蚂蚁阿福,1,垃圾,垃圾中的战斗机,1.1.0,垃圾识上
蚂蚁阿福,1,难用,Ai智障,1.1.0,ffhhcxxttyggcd
蚂蚁阿福,5,健康平安幸福方便快捷,这个很好用，健康快乐幸福,1.1.0,Luv丽
蚂蚁阿福,5,美好,很好用,1.1.0,星星占有欲
蚂蚁阿福,5,快手技术班,多金币,1.1.0,金丝燕科
蚂蚁阿福,5,ai助手,很棒的体验活动牛🐮🐮👍👍👍,1.1.0,omar111111aa
蚂蚁阿福,5,W,五,1.1.0,北京赛车软件 六合彩
蚂蚁阿福,5,专业又贴心的医疗AI，实用性拉满,这款医疗AI的使用体验特别出色，是很值得信赖的健康工具。针对各类健康问题，都能给出科学严谨、准确靠谱的解答，不夸大不误导，专业性拉满。平台响应迅速，咨询无需久等，界面设计简洁直观，操作简单易上手，不管是年轻人还是长辈都能轻松使用。它能满足日常健康咨询、科普、症状参考等多种需求，贴心又实用，能有效缓解健康焦虑，是一款用心打磨、值得下载的呀呀优质医疗AI工具，强烈推荐！,1.1.0,情绪失控98
蚂蚁阿福,5,不错,不错 不错不错的样子！！！！！！！！！！！！,1.1.0,shkaueh
蚂蚁阿福,5,体验感,1:阿福的回答很贴心，解释得也很清楚，问题解决得很及时，态度也很温和” 2:如果是健康咨询，可以说“给的建议很实用，解释得很易懂” 3:日常聊天，可以说“聊天气氛很轻松，回复也很有趣，整体体验很棒，会继续使“推荐给朋友，很实用的AI助手”,1.1.0,舌头上的💰
蚂蚁阿福,5,好,这款产品还具有一定硬度以及超轻耐磨能力好耐高温等优良耐候的优点为优良抗老化材料性能的提高及产品品质化方面做出,1.1.0,希望在远处
蚂蚁阿福,5,好,很好的软件,1.1.0,Ooaa7865
蚂蚁阿福,5,很好的,我喜欢用,1.1.0,我的意思不是要1
蚂蚁阿福,2,不合格,千焦千卡不分,1.1.0,Soyorin0608
蚂蚁阿福,3,语音朗读和收藏功能能不能像豆包学习一下,这个软件的语音朗读经常读着读着，随着手机熄屏就断了，也没有一个收藏回答在App内的功能，这些最基础的功能能不能向豆包学习一下呀。,1.1.0,汀汀YOGA
蚂蚁阿福,5,用心服务大众,学会了方便自己方便家人,1.1.0,杨建飞！
蚂蚁阿福,5,终于,终于让我发现可以查看健康的app了,1.1.0,哦兔兔具体
蚂蚁阿福,1,烦死了,烦死了一直推送，能不能别推了,1.1.0,Erygtyujjj
蚂蚁阿福,5,挺方便,非常方便快捷快速解决各种疑难病症及常见,1.1.0,千问迷
蚂蚁阿福,5,辣鸡,辣鸡,1.1.0,小白01fgh
蚂蚁阿福,5,这个平台不错哦,老百姓值得信赖的品牌,1.1.0,欧卖噶爽
蚂蚁阿福,5,很不错的软件,还行吧 虽然我没用过😂,1.1.0,他简直就是超人
蚂蚁阿福,5,春天的雨,蚂蚁阿福还是不错的，软件，无聊的时候都可以跟他讲讲话，有什么不懂的问题都可以去,1.1.0,夏天的风雨兼程
蚂蚁阿福,5,万能钥匙,阿福就像益友艺师一样真的很好用,1.1.0,米晗
蚂蚁阿福,1,就没啥用啊,我感觉就没啥用的。,1.1.0,小悦&
蚂蚁阿福,5,蚂蚁阿福,蚂蚁阿福大平台值得信赖！！！,1.1.0,马年大吉！！！
蚂蚁阿福,5,666,666,1.1.0,你是如何回忆我的
蚂蚁阿福,5,这款 app 真的很方便使用,自从接触了这个 app 我太开心了，很方便使用,1.1.0,正是那会
蚂蚁阿福,5,不错不错,可以的,1.1.0,平平平安喜乐乐乐
蚂蚁阿福,4,还行,继续加油，还有进步空间的,1.1.0,我的人生57
蚂蚁阿福,5,冷静,很不错的选,1.1.0,587684398
蚂蚁阿福,5,功能强大,啥都知道,1.1.0,徐阿伟。
蚂蚁阿福,5,细心呵护,询问得仔细，感觉挺好用,1.1.0,霸道总裁87
蚂蚁阿福,1,666,666,1.1.0,Wuli 坏坏
蚂蚁阿福,5,很不错,很好用的，自己有时候也可以测测,1.1.0,诗人抱着猫睡了.
蚂蚁阿福,5,好用,真好用,1.1.0,OK一号线
蚂蚁阿福,5,可以,还是特别好用，医院查得体检报告都可以分析出来,1.1.0,一片叶35
蚂蚁阿福,5,666,不错,1.1.0,没空调凶你啊你一直
蚂蚁阿福,5,好,挺好的,1.1.0,yjicfyu
蚂蚁阿福,5,有用的,不错哈,1.1.0,阿达姆库
蚂蚁阿福,5,软件很好用，建议大家下载,软件很好用，建议大家下载,1.1.0,鳄鱼随心所欲
蚂蚁阿福,5,蚂蚁阿福,蚂蚁阿福真的好用，上次突然手上起了红点点，拍照给它分析，给出解决，真的有用,1.1.0,一一很甜哦
蚂蚁阿福,5,很好,很好用的一款软件,1.1.0,大东门地铁站
蚂蚁阿福,5,相当不错,它会不厌其烦的回答你的每一个问题，还会追问。,1.1.0,随便玩玩行不行
蚂蚁阿福,5,好用吗,好用吗,1.1.0,宋子豪…¥¥）v
蚂蚁阿福,5,好,好,1.1.0,路过的虚人
蚂蚁阿福,5,操作方便、人性化👍👍😌,很好用、值得选用、快捷方便👍👍👍亲自体量过、很认真、拍皮肤是能测试出来,1.1.0,惠来鱼仔
蚂蚁阿福,5,好用 给力,很好用的软件 支持推荐 建议都去下载吧！里面的功能很多，很好用，一家老小的健康都是由他来管，非常好用！最好的是不是我们去问他，而是他追问我们，这样就轻松多了😌！,1.1.0,252h
蚂蚁阿福,5,宝藏,用了蚂蚁阿福一段时间，真心觉得是宝藏健康App！界面干净清爽，没有广告、不推销，问症状、查知识都特别放心。AI回答专业又细致，会主动追问细节，不像别的软件笼统敷衍。 拍照解读体检报告、药盒超方便，还能建健康档案、连智能设备。线上问诊、挂号、医保支付全都有，一站式搞定。长辈模式支持方言、语音，爸妈用着也顺手。,1.1.0,不止于战略，更是江湖与青春
蚂蚁阿福,2,哦哦,ttt,1.1.0,欣盐
蚂蚁阿福,5,推荐,非常非常非常非,1.1.0,557结束了
蚂蚁阿福,1,一点也不准,同样一张舌苔照片，测试两次，得出两种完全相反的结论,1.1.0,123木头人大哥哥
蚂蚁阿福,1,啃啃,社会环境年上半年,1.1.0,哈尼压抑
蚂蚁阿福,5,1,很好用,1.1.0,哦了吗我
蚂蚁阿福,5,阿福,好用,1.1.0,qqww525300
蚂蚁阿福,1,不好用，像个傻子,搞了一堆数据获取的联动，看起来很专业很全面，结果上传上去的体检报告都看不懂，识别的内容有遗漏，提醒他遗漏了信息，他也听不懂人话，不回去重新扫描识别体检报告，只会不停的说抱歉，抱歉有什么用？ 还有里面的医生AI分身智能体，也乱七八糟的，我找了一个甲状腺专业的医生AI分身，发给它甲状腺的检查结果，它却把我的结果当成肺部结节解读？跟它说是甲状腺结节，它回复建议我去找甲状腺结节相关专业的医生咨询？连自己的身份都搞错，就拿出来祸害人，阿里系真不行。,1.1.0,KoPCoPy
蚂蚁阿福,5,后悔不及,回家睡觉睡觉,1.1.0,我哎你呀断断续续
蚂蚁阿福,5,阿福,它能当你的健康记录员、咨询医生、陪诊员，一站式搞定日常健康与就医需求，安全又省心。,1.1.0,特仑苏A2
蚂蚁阿福,5,不错的软件,很不错的使用体验,1.1.0,Ammko2001
蚂蚁阿福,5,好,好喜欢,1.1.0,金狐冲
蚂蚁阿福,5,好,好,1.1.0,甯，小寜
蚂蚁阿福,5,6666,我哦哦哦,1.1.0,李浩啊11111
蚂蚁阿福,1,不好用，都是广告心里作用,有时候问的问题夸大其词的，制造焦虑症，太书面了，而且都是Ai回答，还不如百度。,1.1.0,不能QQ微信同时绑定，垃圾。
蚂蚁阿福,5,粉发个红包,顶呱呱,1.1.0,日内反弹
蚂蚁阿福,5,我喜欢,好用,1.1.0,喜欢你七月
蚂蚁阿福,5,这个app真的很好用,实在是太好用了,1.1.0,哈哈哈👄iii
蚂蚁阿福,1,人不舒服还是及时就医好,小病牙疼这些可以网上看看,1.1.0,我想暴富啊
蚂蚁阿福,5,ia,不错的健康小管家呀，解决了好多生活困扰,1.1.0,哦）
蚂蚁阿福,5,实用型软件,做完检查都不用找医生了，拍一下就给分享的很透彻，明明白白,1.1.0,妮逗
蚂蚁阿福,1,B用没有，堕落的阿里,存在的意义,1.1.0,三哥来也
蚂蚁阿福,5,不错,不错啊拖,1.1.0,一路菊花
蚂蚁阿福,5,很聪明很负责,蚂蚁阿福比我聪明，一张图片就能看出健康问题，我真的很喜欢。,1.1.0,小桃子偶偶
蚂蚁阿福,3,好用不,谁来说一下,1.1.0,不知道怎么了我
蚂蚁阿福,1,狗见了都摇头,亚嘛dei,1.1.0,没错就是我@l
蚂蚁阿福,5,好,不错,1.1.0,双鱼樱子
蚂蚁阿福,5,安全,非常好👍,1.1.0,阿亟待解决的哈哈
蚂蚁阿福,5,真好,过年朋友叫我下载 感谢蚂蚁阿福赠我鸡蛋糕,1.1.0,1慧234
蚂蚁阿福,1,一般。,没啥好说的！,1.1.0,Bosco·Chen
蚂蚁阿福,5,软件,很好用的一款软件,1.1.0,淡墨平安
蚂蚁阿福,5,蚂蚁阿福,的哈不错的app，建议可以使用，特别适合老年人🧓，比较靠谱,1.1.0,邓华香
蚂蚁阿福,5,没用过,好用吗,1.1.0,1987sr
蚂蚁阿福,5,t法国处罚法,回家吧寻你处于,1.1.0,老谁输包上班吧
蚂蚁阿福,5,nb,nb,1.1.0,ghsytr
蚂蚁阿福,5,快手推出，必是精品。,蚂蚁阿福，太方便啦。,1.1.0,末归先生
蚂蚁阿福,5,软件,这款软件用起来很顺手,1.1.0,小SF后
蚂蚁阿福,2,唱唱歌😄,跟哥哥很好很好机会,1.1.0,复古风ht
蚂蚁阿福,5,好用,这个软件我都很喜欢，很健康，很喜欢，独一无二的app,1.1.0,nb根根
蚂蚁阿福,5,蚂蚁阿福健康帮手,有事找找阿福,1.1.0,无期帅
蚂蚁阿福,5,不错,值得推荐,1.1.0,韩159357
蚂蚁阿福,5,好,aug,1.1.0,kevinlin1030
蚂蚁阿福,5,蚂蚁阿福,一款不错的软件,1.1.0,刘朵儿豆豆
蚂蚁阿福,5,6,6,1.1.0,时·安
蚂蚁阿福,5,好,棒棒,1.1.0,收到兔兔他姐姐
蚂蚁阿福,5,好玩,好用,1.1.0,好饿的你
蚂蚁阿福,5,好,好,1.1.0,刘勇克
蚂蚁阿福,5,现在的AI软件是越来越高科技,我下载了这个软件，目前来看，还是挺好的，用起来非常方便，最重要的是不收费哈,1.1.0,嗯，你说的都✅
蚂蚁阿福,2,一般啊,不怎摸会玩,1.1.0,樊花落
蚂蚁阿福,5,哈哈,哈哈哈,1.1.0,李子树2331
蚂蚁阿福,5,垃圾🗑️,骗人的,1.1.0,你—_
蚂蚁阿福,5,好好先生＇,是因为是因为因为那句．．这两人是谁都有过这种感受啊这,1.1.0,他人……
蚂蚁阿福,5,非常喜欢,非常好的app,1.1.0,嵘朝商贸亲测好物铺
蚂蚁阿福,5,有了阿福，就是老百姓的最大福气,阿福老百姓的福星，也是很多年轻人的好帮手，有阿福真的太好了,1.1.0,福气常伴
蚂蚁阿福,5,健康安全卫士,真是非常满意的健康安全管家，非常的拟人化，非常好用的软件,1.1.0,nic~风之沙
蚂蚁阿福,5,阿福,好用,1.1.0,畅享三妓生活
蚂蚁阿福,5,好,好👍,1.1.0,拿货了给你们
蚂蚁阿福,5,不错,很棒,1.1.0,真的很不错哦nice
蚂蚁阿福,5,可以,很有用,1.1.0,小羊夫夫
蚂蚁阿福,5,好好好,好好好好,1.1.0,约哈哈
蚂蚁阿福,5,好好,行,1.1.0,同桌的做贼心虚
蚂蚁阿福,5,方便快捷,利民。利你我他,1.1.0,；ffhjjk
蚂蚁阿福,5,很好,适合家庭使用的软件,1.1.0,志智治
蚂蚁阿福,5,好用,非常好用,1.1.0,灯芯草i
蚂蚁阿福,5,好用,挺好的,1.1.0,嗯！不说就
蚂蚁阿福,5,666,666,1.1.0,Aaaavskjcnxk
蚂蚁阿福,5,这个广告下架吧，太负面影响了，一点礼貌没有,一对夫妻，男主对生病的妻子一点温情都没有，呵斥、谴责，不符合本软件的人文关怀,1.1.0,秋水ooo
蚂蚁阿福,5,非常好、非常实用的健康AI产品,非常好的AI健康问诊产品，我觉的比问普通医生还解释的清楚👍,1.1.0,宇宙之上上
蚂蚁阿福,5,…………,……………,1.1.0,噜啦噜啦嘞881
蚂蚁阿福,5,666,666,1.1.0,我要Vip嗯
蚂蚁阿福,5,好,很好,1.1.0,无声的歌声
蚂蚁阿福,3,好评,阿福真的是很智能问什么都可以给你很快回答,1.1.0,小小108@
蚂蚁阿福,5,蚂蚁阿福,确实方便，可以随时查询身体出现的状况,1.1.0,MagicYang1986
蚂蚁阿福,5,我　,你c you s be，,1.1.0,14卡1据统计土里
蚂蚁阿福,5,好用,非常不错、简单明了,1.1.0,解锁图案是什么时候回来啊
蚂蚁阿福,5,我喜欢,体验后觉得特好,1.1.0,e k d k k k
蚂蚁阿福,5,非常不错,很仔细告诉你哪里有问题,1.1.0,李乐姗
蚂蚁阿福,4,真信不错👍,确实好用大家可以试试身体健康阿福早知道,1.1.0,小金毛123
蚂蚁阿福,5,很好的软件,很好用的软件,1.1.0,体力哈啊哈哈
蚂蚁阿福,5,挺好的,试了下挺好用的，有啥身体问题，文字或者拍照都可以，解答的很专业啊,1.1.0,好的好的减肥黄飞鸿
蚂蚁阿福,2,焦虑制造机,用了三次，不舒服问阿福，给的回答都是“立马就医”！！就是积食这种小毛病，最后还是按照自己的方法处理好了。问ai就是为了能有更好的指导在家处理，都让去医院我还问你做什么。,1.1.0,阿晛
蚂蚁阿福,5,福气满满,很不错的，很贴心的人工智能产品。,1.1.0,：9929；
蚂蚁阿福,1,来咯测一下,升级哦一级级哦,1.1.0,滚巨魔😯twomoz
蚂蚁阿福,5,健康,好用,1.1.0,甄姬吧大哈哈哈哈
蚂蚁阿福,5,很好用,很牛的那种感觉,1.1.0,你是homo
蚂蚁阿福,3,重度感染推荐去中医院………,这………,1.1.0,hoker.ffb
蚂蚁阿福,5,11111,你的全面管家,1.1.0,1235嗨
蚂蚁阿福,5,666,666,1.1.0,爱吃宝宝的恐龙
蚂蚁阿福,5,好好好尴尬,哈哈哈哈狗,1.1.0,徐帅766
蚂蚁阿福,5,好用,可以，非常好用,1.1.0,哭哭哭咯啦啦啦
蚂蚁阿福,1,恶心,支付宝任务下的，不断弹窗自动打开，广告满天飞，关了继续弹窗，流氓软件一个,1.1.0,jrb eo xij wn
蚂蚁阿福,5,1,我吃柠檬,1.1.0,喜欢就都不睡觉
蚂蚁阿福,5,推荐,强烈推荐一下,1.1.0,小猫肚皮
蚂蚁阿福,5,蚂蚁阿福,一款非常方便的健康助手！,1.1.0,达连
蚂蚁阿福,5,比千问好用,说实话,1.1.0,飞机飞的广告费
蚂蚁阿福,5,好,好用好用好用好实用,1.1.0,wang118
蚂蚁阿福,5,好好好,好用,1.1.0,蚂蚁🐴
蚂蚁阿福,5,好用,很好用，希望能持续更新迭代，更专业,1.1.0,可以的，了不起
蚂蚁阿福,4,好,太好了,1.1.0,佬别
蚂蚁阿福,5,特别好,非常非常棒特别特别好,1.1.0,吗紫劈
蚂蚁阿福,1,1,123,1.1.0,海鸽Music
蚂蚁阿福,5,好用,这个软件太好用了，有什么看不懂的报告，也不用找医生看了，它都能给你一一解释清楚,1.1.0,Jun1234&
蚂蚁阿福,5,韩剧666,韩剧666,1.1.0,a神走好
蚂蚁阿福,4,内容,666,1.1.0,0）syegqiq
蚂蚁阿福,5,好好,该喝喝喝喝试试,1.1.0,045241
蚂蚁阿福,5,真的不错,体验了一会，有些难以启齿的问题都可以问它，,1.1.0,魅力户外
蚂蚁阿福,5,吃个,爸爸,1.1.0,姑姑和闺蜜去
蚂蚁阿福,5,追剧 666,追剧 666,1.1.0,捣蛋董
蚂蚁阿福,5,阿里好软件,您的健康管家,1.1.0,呵呵你好啊4567
蚂蚁阿福,5,还不错,可以用,1.1.0,骑士团与他一起
蚂蚁阿福,1,自以为是,垃圾，最爱做广告的就是你，又臭又长,1.1.0,腾讯你吗
蚂蚁阿福,5,用过,改名了，以前叫那个啥,1.1.0,海岸湾和海滨
蚂蚁阿福,5,追剧,666,1.1.0,啊我的宝宝好乖
蚂蚁阿福,5,科技改变生活,这款软件真的是很有帮助,1.1.0,OJMH
蚂蚁阿福,1,不好用,不好用,1.1.0,63qij
蚂蚁阿福,5,阿福,蚂蚁阿福，这名字自带萌感，像童话里的小角色~,1.1.0,olibuk
蚂蚁阿福,5,好用,好用,1.1.0,纠结….
蚂蚁阿福,5,好,好,1.1.0,很好就isoidkfpvpbpgp
蚂蚁阿福,5,好,给力,1.1.0,蒋大型
蚂蚁阿福,5,值得拥有,非常好用的一款软件，里面学到了很多知识,1.1.0,级句话
蚂蚁阿福,5,阿福记,👍👍👍👍👍👍👍👍👍👍👍👍,1.1.0,抖爸就是牛
蚂蚁阿福,5,生活健康管家,这款软件真的就是家庭医生，什么都不懂知道拍个照过去就会告诉你什么问题，还会追着你问你目前的症状,1.1.0,112克金
蚂蚁阿福,5,蚂蚁阿福,健康助手,1.1.0,我清清浅浅q
蚂蚁阿福,5,好玩好玩好玩好玩,好玩好玩,1.1.0,大基础
